2024-05-28 20:34:21,152 INFO    StreamThr :18061 [internal.py:wandb_internal():85] W&B internal server running at pid: 18061, started at: 2024-05-28 20:34:21.152469
2024-05-28 20:34:21,154 DEBUG   HandlerThread:18061 [handler.py:handle_request():158] handle_request: status
2024-05-28 20:34:21,155 INFO    WriterThread:18061 [datastore.py:open_for_write():87] open: /home/disi/ml/intromlproject/wandb/run-20240528_203421-lneo0e84/run-lneo0e84.wandb
2024-05-28 20:34:21,156 DEBUG   SenderThread:18061 [sender.py:send():378] send: header
2024-05-28 20:34:21,157 DEBUG   SenderThread:18061 [sender.py:send():378] send: run
2024-05-28 20:34:21,571 INFO    SenderThread:18061 [dir_watcher.py:__init__():211] watching files in: /home/disi/ml/intromlproject/wandb/run-20240528_203421-lneo0e84/files
2024-05-28 20:34:21,571 INFO    SenderThread:18061 [sender.py:_start_run_threads():1123] run started: lneo0e84 with start time 1716928461.152382
2024-05-28 20:34:21,577 DEBUG   HandlerThread:18061 [handler.py:handle_request():158] handle_request: check_version
2024-05-28 20:34:21,577 DEBUG   SenderThread:18061 [sender.py:send_request():405] send_request: check_version
2024-05-28 20:34:21,657 DEBUG   HandlerThread:18061 [handler.py:handle_request():158] handle_request: run_start
2024-05-28 20:34:21,680 DEBUG   HandlerThread:18061 [system_info.py:__init__():26] System info init
2024-05-28 20:34:21,680 DEBUG   HandlerThread:18061 [system_info.py:__init__():41] System info init done
2024-05-28 20:34:21,680 INFO    HandlerThread:18061 [system_monitor.py:start():194] Starting system monitor
2024-05-28 20:34:21,680 INFO    SystemMonitor:18061 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-28 20:34:21,680 INFO    HandlerThread:18061 [system_monitor.py:probe():214] Collecting system info
2024-05-28 20:34:21,681 INFO    SystemMonitor:18061 [interfaces.py:start():188] Started cpu monitoring
2024-05-28 20:34:21,681 INFO    SystemMonitor:18061 [interfaces.py:start():188] Started disk monitoring
2024-05-28 20:34:21,683 INFO    SystemMonitor:18061 [interfaces.py:start():188] Started gpu monitoring
2024-05-28 20:34:21,684 INFO    SystemMonitor:18061 [interfaces.py:start():188] Started memory monitoring
