2024-05-28 20:57:55,289 INFO    StreamThr :27003 [internal.py:wandb_internal():85] W&B internal server running at pid: 27003, started at: 2024-05-28 20:57:55.288558
2024-05-28 20:57:55,290 DEBUG   HandlerThread:27003 [handler.py:handle_request():158] handle_request: status
2024-05-28 20:57:55,291 INFO    WriterThread:27003 [datastore.py:open_for_write():87] open: /home/disi/ml/intromlproject/wandb/run-20240528_205755-q97k3za3/run-q97k3za3.wandb
2024-05-28 20:57:55,292 DEBUG   SenderThread:27003 [sender.py:send():378] send: header
2024-05-28 20:57:55,293 DEBUG   SenderThread:27003 [sender.py:send():378] send: run
2024-05-28 20:57:55,598 INFO    SenderThread:27003 [dir_watcher.py:__init__():211] watching files in: /home/disi/ml/intromlproject/wandb/run-20240528_205755-q97k3za3/files
2024-05-28 20:57:55,598 INFO    SenderThread:27003 [sender.py:_start_run_threads():1123] run started: q97k3za3 with start time 1716929875.288469
2024-05-28 20:57:55,603 DEBUG   HandlerThread:27003 [handler.py:handle_request():158] handle_request: check_version
2024-05-28 20:57:55,603 DEBUG   SenderThread:27003 [sender.py:send_request():405] send_request: check_version
2024-05-28 20:57:55,680 DEBUG   HandlerThread:27003 [handler.py:handle_request():158] handle_request: run_start
2024-05-28 20:57:55,704 DEBUG   HandlerThread:27003 [system_info.py:__init__():26] System info init
2024-05-28 20:57:55,704 DEBUG   HandlerThread:27003 [system_info.py:__init__():41] System info init done
2024-05-28 20:57:55,704 INFO    HandlerThread:27003 [system_monitor.py:start():194] Starting system monitor
2024-05-28 20:57:55,704 INFO    SystemMonitor:27003 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-28 20:57:55,704 INFO    HandlerThread:27003 [system_monitor.py:probe():214] Collecting system info
2024-05-28 20:57:55,705 INFO    SystemMonitor:27003 [interfaces.py:start():188] Started cpu monitoring
2024-05-28 20:57:55,705 INFO    SystemMonitor:27003 [interfaces.py:start():188] Started disk monitoring
2024-05-28 20:57:55,706 INFO    SystemMonitor:27003 [interfaces.py:start():188] Started gpu monitoring
2024-05-28 20:57:55,707 INFO    SystemMonitor:27003 [interfaces.py:start():188] Started memory monitoring
2024-05-28 20:57:55,708 INFO    SystemMonitor:27003 [interfaces.py:start():188] Started network monitoring
2024-05-28 20:57:55,732 DEBUG   HandlerThread:27003 [system_info.py:probe():150] Probing system
2024-05-28 20:57:55,733 DEBUG   HandlerThread:27003 [system_info.py:_probe_git():135] Probing git
2024-05-28 20:57:55,737 DEBUG   HandlerThread:27003 [system_info.py:_probe_git():143] Probing git done
2024-05-28 20:57:55,737 DEBUG   HandlerThread:27003 [system_info.py:probe():198] Probing system done
2024-05-28 20:57:55,737 DEBUG   HandlerThread:27003 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1064-azure-x86_64-with-glibc2.31', 'python': '3.11.8', 'heartbeatAt': '2024-05-28T20:57:55.732423', 'startedAt': '2024-05-28T20:57:55.285661', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/disi/ml/intromlproject/training-main.py', 'codePathLocal': 'training-main.py', 'codePath': 'training-main.py', 'git': {'remote': 'https://github.com/lorenzochicco99/intromlproject.git', 'commit': 'd4ed77cc52b61f08132eb29d0ea715f19baa4b8b'}, 'email': 'martina.dangelo@live.it', 'root': '/home/disi/ml/intromlproject', 'host': 'lab4G24P6', 'username': 'disi', 'executable': '/home/disi/ml/.venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2639.5015000000003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2445.431, 'min': 0.0, 'max': 0.0}, {'current': 3221.606, 'min': 0.0, 'max': 0.0}, {'current': 2445.431, 'min': 0.0, 'max': 0.0}, {'current': 2445.431, 'min': 0.0, 'max': 0.0}, {'current': 2445.431, 'min': 0.0, 'max': 0.0}, {'current': 2445.431, 'min': 0.0, 'max': 0.0}, {'current': 3221.82, 'min': 0.0, 'max': 0.0}, {'current': 2445.431, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 123.86906433105469, 'used': 50.19417953491211}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 17179869184}], 'memory': {'total': 54.920467376708984}}
2024-05-28 20:57:55,737 INFO    HandlerThread:27003 [system_monitor.py:probe():224] Finished collecting system info
2024-05-28 20:57:55,737 INFO    HandlerThread:27003 [system_monitor.py:probe():227] Publishing system info
2024-05-28 20:57:55,737 INFO    HandlerThread:27003 [system_monitor.py:probe():229] Finished publishing system info
2024-05-28 20:57:55,740 DEBUG   SenderThread:27003 [sender.py:send():378] send: files
2024-05-28 20:57:55,740 INFO    SenderThread:27003 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-28 20:57:55,815 DEBUG   HandlerThread:27003 [handler.py:handle_request():158] handle_request: python_packages
2024-05-28 20:57:55,815 DEBUG   SenderThread:27003 [sender.py:send_request():405] send_request: python_packages
